CaseID,Activity,Timestamp
student48,Zobrazené moduly kurzu,7.11.2020 9:27
student48,Kurz bol prehliadnutý,7.11.2020 9:27
student48,Aktualizované nastavenie splnenie aktivity kurzu,7.11.2020 9:28
student48,Zobrazené moduly kurzu,7.11.2020 9:28
student48,Kurz bol prehliadnutý,19.11.2020 15:55
student48,Bol zobrazený stav riešenia zadania.,19.11.2020 15:55
student48,Zobrazené moduly kurzu,19.11.2020 15:55
student48,Aktualizované nastavenie splnenie aktivity kurzu,19.11.2020 16:05
student48,Zobrazené moduly kurzu,19.11.2020 16:05
student48,Aktualizované nastavenie splnenie aktivity kurzu,19.11.2020 16:05
student48,Zobrazené moduly kurzu,19.11.2020 16:05
student48,Zobrazené moduly kurzu,19.11.2020 16:05
student48,Kurz bol prehliadnutý,19.11.2020 20:45
student48,Zobrazené moduly kurzu,19.11.2020 22:27
student48,Zobrazené moduly kurzu,19.11.2020 22:27
student48,Zobrazené moduly kurzu,19.11.2020 22:27
student48,Bol zobrazený stav riešenia zadania.,19.11.2020 23:15
student48,Zobrazené moduly kurzu,19.11.2020 23:15
student48,Kurz bol prehliadnutý,20.11.2020 1:08
student48,Bol zobrazený stav riešenia zadania.,20.11.2020 1:08
student48,Zobrazené moduly kurzu,20.11.2020 1:08
student48,Bol zobrazený formulár pre riešenia zadania.,20.11.2020 1:09
student48,Zobrazené moduly kurzu,20.11.2020 1:09
student48,Bolo vytvorené riešenie zadania.,20.11.2020 1:10
student48,Súbor bol nahraný,20.11.2020 1:10
student48,Zobrazené moduly kurzu,20.11.2020 1:10
student48,Bol zobrazený stav riešenia zadania.,20.11.2020 1:10
student48,Zadanie bolo odoslané,20.11.2020 1:10
student48,Používateľ prijal prehlásenie o odovzdanom zadaní.,20.11.2020 1:10
student48,Aktualizované nastavenie splnenie aktivity kurzu,20.11.2020 1:10
student48,Kurz bol prehliadnutý,20.11.2020 15:45
student48,Bol zobrazený stav riešenia zadania.,20.11.2020 15:45
student48,Zobrazené moduly kurzu,20.11.2020 15:45
student48,Zobrazené moduly kurzu,20.11.2020 15:45
student48,Kurz bol prehliadnutý,20.11.2020 20:13
student48,Bol zobrazený stav riešenia zadania.,20.11.2020 20:13
student48,Zobrazené moduly kurzu,20.11.2020 20:13
student48,Zobrazené moduly kurzu,20.11.2020 20:13
student48,Zobrazené moduly kurzu,20.11.2020 20:14
student48,Zobrazené moduly kurzu,20.11.2020 20:14
student48,Kurz bol prehliadnutý,20.11.2020 20:14
student48,Zobrazené moduly kurzu,20.11.2020 20:14
student48,Aktualizované nastavenie splnenie aktivity kurzu,20.11.2020 20:14
student48,Zobrazené moduly kurzu,20.11.2020 20:14
student48,Zobrazené moduly kurzu,20.11.2020 20:15
student48,Kurz bol prehliadnutý,20.11.2020 20:15
student48,Zobrazené moduly kurzu,20.11.2020 20:36
student48,Kurz bol prehliadnutý,20.11.2020 20:36
student48,Kurz bol prehliadnutý,21.11.2020 14:16
student48,Zobrazené moduly kurzu,21.11.2020 14:19
student48,Zobrazený pokus testu,21.11.2020 14:19
student48,Zahájený pokus,21.11.2020 14:19
student48,Zobrazený pokus testu,21.11.2020 14:20
student48,Zobrazený pokus testu,21.11.2020 14:21
student48,Zobrazený pokus testu,21.11.2020 14:22
student48,Zobrazený pokus testu,21.11.2020 14:23
student48,Zobrazený pokus testu,21.11.2020 14:24
student48,Zobrazený pokus testu,21.11.2020 14:26
student48,Zobrazený pokus testu,21.11.2020 14:27
student48,Zobrazený pokus testu,21.11.2020 14:28
student48,Zobrazený pokus testu,21.11.2020 14:29
student48,Zobrazený pokus testu,21.11.2020 14:30
student48,Zobrazený pokus testu,21.11.2020 14:31
student48,Zobrazený pokus testu,21.11.2020 14:32
student48,Zobrazený pokus testu,21.11.2020 14:33
student48,Zobrazený pokus testu,21.11.2020 14:34
student48,Zobrazený pokus testu,21.11.2020 14:35
student48,Zobrazený pokus testu,21.11.2020 14:36
student48,Zobrazený pokus testu,21.11.2020 14:37
student48,Zobrazený pokus testu,21.11.2020 14:40
student48,Zobrazený pokus testu,21.11.2020 14:41
student48,Zobrazený pokus testu,21.11.2020 14:43
student48,Zobrazený pokus testu,21.11.2020 14:48
student48,Zobrazený pokus testu,21.11.2020 14:49
student48,Zobrazený pokus testu,21.11.2020 14:50
student48,Zobrazený pokus testu,21.11.2020 14:51
student48,Zobrazený pokus testu,21.11.2020 14:53
student48,Zobrazený pokus testu,21.11.2020 14:56
student48,Zobrazený pokus testu,21.11.2020 14:58
student48,Zobrazený súhrn pokusov testu,21.11.2020 14:58
student48,Zobrazené moduly kurzu,21.11.2020 14:58
student48,Odoslaný pokus testu,21.11.2020 14:58
student48,Používateľ bol oznámkovaný,21.11.2020 14:58
student48,Kurz bol prehliadnutý,21.11.2020 15:00
student48,Kurz bol prehliadnutý,23.11.2020 8:47
student48,Bol zobrazený stav riešenia zadania.,23.11.2020 8:47
student48,Zobrazené moduly kurzu,23.11.2020 8:47
student48,Kurz bol prehliadnutý,23.11.2020 8:49
student48,Zobrazené moduly kurzu,23.11.2020 8:49
student48,Kurz bol prehliadnutý,24.11.2020 6:53
student48,Zobrazené moduly kurzu,24.11.2020 6:53
student48,Bol zobrazený stav riešenia zadania.,24.11.2020 6:53
student48,Kurz bol prehliadnutý,24.11.2020 14:55
student48,Bol zobrazený stav riešenia zadania.,24.11.2020 14:55
student48,Zobrazené moduly kurzu,24.11.2020 14:55
student48,Bol zobrazený stav riešenia zadania.,28.11.2020 7:48
student48,Zobrazené moduly kurzu,28.11.2020 7:48
student48,Kurz bol prehliadnutý,30.11.2020 7:42
student48,Bol zobrazený stav riešenia zadania.,30.11.2020 7:42
student48,Zobrazené moduly kurzu,30.11.2020 7:42
student48,Zobrazené moduly kurzu,30.11.2020 7:43
student48,Kurz bol prehliadnutý,30.11.2020 7:43
student48,Kurz bol prehliadnutý,11.12.2020 15:03
student48,Zobrazené moduly kurzu,11.12.2020 15:03
student48,Bol zobrazený stav riešenia zadania.,11.12.2020 15:03
student48,Zobrazené moduly kurzu,11.12.2020 15:03
student48,Kurz bol prehliadnutý,15.12.2020 18:37
student48,Zobrazené moduly kurzu,15.12.2020 18:37
student48,Bol zobrazený stav riešenia zadania.,15.12.2020 18:37
student48,Kurz bol prehliadnutý,15.12.2020 18:38
student48,Kurz bol prehliadnutý,28.1.2021 12:01
student48,Bol zobrazený stav riešenia zadania.,28.1.2021 12:01
student48,Zobrazené moduly kurzu,28.1.2021 12:01
student48,Zobrazené moduly kurzu,28.1.2021 12:01
student49,Člen skupiny bol pridaný,10.10.2020 7:53
student49,Rola priradená,10.10.2020 7:53
student49,Používateľ bol zapísaný do kurzu,10.10.2020 7:53
student49,Kurz bol prehliadnutý,10.10.2020 7:53
student49,Kurz bol prehliadnutý,10.10.2020 10:57
student49,Kurz bol prehliadnutý,11.10.2020 21:49
student49,Bol zobrazený stav riešenia zadania.,11.10.2020 21:49
student49,Zobrazené moduly kurzu,11.10.2020 21:49
student49,Bol zobrazený stav riešenia zadania.,11.10.2020 21:49
student49,Zobrazené moduly kurzu,11.10.2020 21:49
student49,Bol zobrazený stav riešenia zadania.,11.10.2020 21:50
student49,Zobrazené moduly kurzu,11.10.2020 21:50
student49,Bol zobrazený formulár pre riešenia zadania.,11.10.2020 21:50
student49,Bol zobrazený stav riešenia zadania.,11.10.2020 21:51
student49,Zobrazené moduly kurzu,11.10.2020 21:51
student49,Zadanie bolo odoslané,11.10.2020 21:51
student49,Bolo vytvorené riešenie zadania.,11.10.2020 21:51
student49,Súbor bol nahraný,11.10.2020 21:51
student49,Kurz bol prehliadnutý,16.10.2020 7:33
student49,Bol zobrazený stav riešenia zadania.,16.10.2020 7:34
student49,Zobrazené moduly kurzu,16.10.2020 7:34
student49,Kurz bol prehliadnutý,24.10.2020 11:12
student49,Bol zobrazený stav riešenia zadania.,24.10.2020 11:12
student49,Zobrazené moduly kurzu,24.10.2020 11:12
student49,Kurz bol prehliadnutý,24.10.2020 11:35
student49,Kurz bol prehliadnutý,24.10.2020 13:39
student49,Bol zobrazený stav riešenia zadania.,24.10.2020 13:40
student49,Zobrazené moduly kurzu,24.10.2020 13:40
student49,Bol zobrazený formulár pre riešenia zadania.,24.10.2020 13:40
student49,Zadanie bolo odoslané,24.10.2020 13:40
student49,Bolo vytvorené riešenie zadania.,24.10.2020 13:40
student49,Súbor bol nahraný,24.10.2020 13:40
student49,Bol zobrazený stav riešenia zadania.,24.10.2020 13:40
student49,Zobrazené moduly kurzu,24.10.2020 13:40
student49,Kurz bol prehliadnutý,24.10.2020 13:40
student49,Kurz bol prehliadnutý,7.11.2020 7:43
student49,Zobrazené moduly kurzu,7.11.2020 8:10
student49,Kurz bol prehliadnutý,7.11.2020 8:10
student49,Bol zobrazený stav riešenia zadania.,7.11.2020 9:55
student49,Zobrazené moduly kurzu,7.11.2020 9:55
student49,Bol zobrazený formulár pre riešenia zadania.,7.11.2020 9:56
student49,Zobrazené moduly kurzu,7.11.2020 9:56
student49,Používateľ prijal prehlásenie o odovzdanom zadaní.,7.11.2020 9:59
student49,Aktualizované nastavenie splnenie aktivity kurzu,7.11.2020 9:59
student49,Bolo vytvorené riešenie zadania.,7.11.2020 9:59
student49,Súbor bol nahraný,7.11.2020 9:59
student49,Zobrazené moduly kurzu,7.11.2020 9:59
student49,Bol zobrazený stav riešenia zadania.,7.11.2020 9:59
student49,Zadanie bolo odoslané,7.11.2020 9:59
student49,Kurz bol prehliadnutý,7.11.2020 10:18
student49,Bol zobrazený stav riešenia zadania.,7.11.2020 10:18
student49,Zobrazené moduly kurzu,7.11.2020 10:18
student49,Kurz bol prehliadnutý,7.11.2020 13:26
student49,Aktualizované nastavenie splnenie aktivity kurzu,7.11.2020 13:39
student49,Zobrazené moduly kurzu,7.11.2020 13:39
student49,Aktualizované nastavenie splnenie aktivity kurzu,7.11.2020 13:39
student49,Zobrazené moduly kurzu,7.11.2020 13:39
student49,Zobrazené moduly kurzu,7.11.2020 13:40
student49,Zobrazené moduly kurzu,7.11.2020 13:40
student49,Zobrazené moduly kurzu,7.11.2020 13:41
student49,Zobrazené moduly kurzu,7.11.2020 13:41
student49,Zobrazené moduly kurzu,7.11.2020 13:42
student49,Zobrazené moduly kurzu,7.11.2020 13:42
student49,Zobrazené moduly kurzu,7.11.2020 13:42
student49,Zobrazené moduly kurzu,7.11.2020 13:44
student49,Zobrazené moduly kurzu,7.11.2020 13:44
student49,Bol zobrazený stav riešenia zadania.,7.11.2020 13:44
student49,Zobrazené moduly kurzu,7.11.2020 13:44
student49,Zobrazené moduly kurzu,7.11.2020 13:47
student49,Kurz bol prehliadnutý,20.11.2020 16:30
student49,Zobrazené moduly kurzu,20.11.2020 16:31
student49,Kurz bol prehliadnutý,21.11.2020 8:29
student49,Zobrazené moduly kurzu,21.11.2020 8:30
student49,Zobrazený pokus testu,21.11.2020 8:31
student49,Zahájený pokus,21.11.2020 8:31
student49,Zobrazený pokus testu,21.11.2020 8:32
student49,Zobrazený pokus testu,21.11.2020 8:33
student49,Zobrazený pokus testu,21.11.2020 8:34
student49,Zobrazený pokus testu,21.11.2020 8:35
student49,Zobrazený pokus testu,21.11.2020 8:36
student49,Zobrazený pokus testu,21.11.2020 8:37
student49,Zobrazený pokus testu,21.11.2020 8:38
student49,Zobrazený pokus testu,21.11.2020 8:39
student49,Zobrazený pokus testu,21.11.2020 8:40
student49,Zobrazený pokus testu,21.11.2020 8:42
student49,Zobrazený pokus testu,21.11.2020 8:43
student49,Zobrazený pokus testu,21.11.2020 8:44
student49,Zobrazený pokus testu,21.11.2020 8:45
student49,Zobrazený pokus testu,21.11.2020 8:46
student49,Zobrazený pokus testu,21.11.2020 8:49
student49,Zobrazený pokus testu,21.11.2020 8:50
student49,Zobrazený pokus testu,21.11.2020 8:52
student49,Zobrazený pokus testu,21.11.2020 8:53
student49,Zobrazený pokus testu,21.11.2020 8:54
student49,Zobrazený pokus testu,21.11.2020 8:55
student49,Zobrazený pokus testu,21.11.2020 8:56
student49,Zobrazený pokus testu,21.11.2020 8:58
student49,Zobrazený pokus testu,21.11.2020 8:59
student49,Zobrazený pokus testu,21.11.2020 9:00
student49,Zobrazený pokus testu,21.11.2020 9:01
student49,Zobrazený pokus testu,21.11.2020 9:02
student49,Zobrazený pokus testu,21.11.2020 9:03
student49,Zobrazený pokus testu,21.11.2020 9:06
student49,Zobrazený pokus testu,21.11.2020 9:07
student49,Zobrazený pokus testu,21.11.2020 9:08
student49,Zobrazený pokus testu,21.11.2020 9:09
student49,Zobrazený pokus testu,21.11.2020 9:10
student49,Zobrazený pokus testu,21.11.2020 9:11
student49,Zobrazený súhrn pokusov testu,21.11.2020 9:11
student49,Používateľ bol oznámkovaný,21.11.2020 9:11
student49,Odoslaný pokus testu,21.11.2020 9:11
student49,Zobrazené moduly kurzu,21.11.2020 9:11
student49,Kurz bol prehliadnutý,21.11.2020 9:13
student49,Zobrazené moduly kurzu,21.11.2020 9:13
student49,Aktualizované nastavenie splnenie aktivity kurzu,21.11.2020 9:18
student49,Zobrazené moduly kurzu,21.11.2020 9:18
student49,Kurz bol prehliadnutý,21.11.2020 9:18
student49,Zobrazené moduly kurzu,21.11.2020 9:19
student49,Zobrazené moduly kurzu,21.11.2020 9:20
student49,Kurz bol prehliadnutý,21.11.2020 19:17
student49,Zobrazené moduly kurzu,21.11.2020 19:18
student50,Kurz bol prehliadnutý,30.9.2020 11:07
student50,Člen skupiny bol pridaný,30.9.2020 11:07
student50,Rola priradená,30.9.2020 11:07
student50,Používateľ bol zapísaný do kurzu,30.9.2020 11:07
student50,Zobrazené moduly kurzu,30.9.2020 11:08
student50,Zobrazené moduly kurzu,30.9.2020 11:09
student50,Zobrazené moduly kurzu,30.9.2020 11:09
student50,Kurz bol prehliadnutý,7.10.2020 11:17
student50,Zobrazené moduly kurzu,7.10.2020 11:19
student50,Kurz bol prehliadnutý,9.10.2020 11:01
student50,Kurz bol prehliadnutý,11.10.2020 23:06
student50,Kurz bol prehliadnutý,12.10.2020 14:53
student50,Aktualizované nastavenie splnenie aktivity kurzu,12.10.2020 14:53
student50,Zobrazené moduly kurzu,12.10.2020 14:53
student50,Bol zobrazený stav riešenia zadania.,12.10.2020 14:54
student50,Zobrazené moduly kurzu,12.10.2020 14:54
student50,Zobrazené moduly kurzu,12.10.2020 15:11
student50,Zobrazené moduly kurzu,12.10.2020 15:11
student50,Aktualizované nastavenie splnenie aktivity kurzu,12.10.2020 15:11
student50,Zobrazené moduly kurzu,12.10.2020 15:11
student50,Aktualizované nastavenie splnenie aktivity kurzu,12.10.2020 15:12
student50,Zobrazené moduly kurzu,12.10.2020 15:12
student50,Aktualizované nastavenie splnenie aktivity kurzu,12.10.2020 15:20
student50,Zobrazené moduly kurzu,12.10.2020 15:20
student50,Kurz bol prehliadnutý,12.10.2020 17:52
student50,Aktualizované nastavenie splnenie aktivity kurzu,12.10.2020 17:52
student50,Zobrazené moduly kurzu,12.10.2020 17:52
student50,Zobrazené moduly kurzu,13.10.2020 9:17
student50,Bol zobrazený stav riešenia zadania.,13.10.2020 9:17
student50,Kurz bol prehliadnutý,13.10.2020 10:42
student50,Bol zobrazený stav riešenia zadania.,13.10.2020 10:42
student50,Zobrazené moduly kurzu,13.10.2020 10:42
student50,Bol zobrazený formulár pre riešenia zadania.,13.10.2020 10:42
student50,Zobrazené moduly kurzu,13.10.2020 10:43
student50,Zadanie bolo odoslané,13.10.2020 10:43
student50,Používateľ prijal prehlásenie o odovzdanom zadaní.,13.10.2020 10:43
student50,Aktualizované nastavenie splnenie aktivity kurzu,13.10.2020 10:43
student50,Bolo vytvorené riešenie zadania.,13.10.2020 10:43
student50,Súbor bol nahraný,13.10.2020 10:43
student50,Bol zobrazený stav riešenia zadania.,13.10.2020 10:43
student50,Zobrazené moduly kurzu,15.10.2020 17:37
student50,Zobrazené moduly kurzu,15.10.2020 17:38
student50,Voľba bola vložená,15.10.2020 17:38
student50,Zobrazené moduly kurzu,15.10.2020 18:13
student50,Kurz bol prehliadnutý,16.10.2020 10:20
student50,Zobrazené moduly kurzu,16.10.2020 10:20
student50,Kurz bol prehliadnutý,16.10.2020 10:21
student50,Kurz bol prehliadnutý,16.10.2020 11:24
student50,Zobrazené moduly kurzu,16.10.2020 11:24
student50,Zobrazené moduly kurzu,16.10.2020 11:25
student50,Voľba bola vložená,16.10.2020 11:25
student50,Voľba bola odstránená,16.10.2020 11:25
student50,Kurz bol prehliadnutý,20.10.2020 9:12
student50,Zobrazené moduly kurzu,20.10.2020 9:12
student50,Kurz bol prehliadnutý,20.10.2020 10:07
student50,Bol zobrazený stav riešenia zadania.,20.10.2020 10:07
student50,Zobrazené moduly kurzu,20.10.2020 10:07
student50,Bol zobrazený stav riešenia zadania.,20.10.2020 10:07
student50,Zobrazené moduly kurzu,20.10.2020 10:07
student50,Zobrazené moduly kurzu,20.10.2020 10:24
student50,Bol zobrazený formulár pre riešenia zadania.,20.10.2020 10:24
student50,Bol zobrazený stav riešenia zadania.,20.10.2020 10:24
student50,Zadanie bolo odoslané,20.10.2020 10:24
student50,Používateľ prijal prehlásenie o odovzdanom zadaní.,20.10.2020 10:24
student50,Aktualizované nastavenie splnenie aktivity kurzu,20.10.2020 10:24
student50,Bolo vytvorené riešenie zadania.,20.10.2020 10:24
student50,Súbor bol nahraný,20.10.2020 10:24
student50,Zobrazené moduly kurzu,20.10.2020 10:33
student50,Bol zobrazený formulár pre riešenia zadania.,20.10.2020 10:33
student50,Zadanie bolo odoslané,20.10.2020 10:33
student50,Používateľ prijal prehlásenie o odovzdanom zadaní.,20.10.2020 10:33
student50,Používateľ aktualizoval svoje zadanie.,20.10.2020 10:33
student50,Súbor bol nahraný,20.10.2020 10:33
student50,Bol zobrazený stav riešenia zadania.,20.10.2020 10:33
student50,Kurz bol prehliadnutý,27.10.2020 10:39
student50,Kurz bol prehliadnutý,27.10.2020 15:05
student50,Kurz bol prehliadnutý,4.11.2020 12:08
student50,Zobrazené moduly kurzu,4.11.2020 12:08
student50,Zobrazené moduly kurzu,4.11.2020 12:09
student50,Zobrazené moduly kurzu,4.11.2020 13:39
student50,Zobrazený pokus testu,4.11.2020 13:41
student50,Zahájený pokus,4.11.2020 13:41
student50,Zobrazený súhrn pokusov testu,4.11.2020 15:14
student50,Zobrazené moduly kurzu,4.11.2020 15:14
student50,Odoslaný pokus testu,4.11.2020 15:14
student50,Kurz bol prehliadnutý,10.11.2020 10:35
student50,Bol zobrazený stav riešenia zadania.,10.11.2020 10:35
student50,Zobrazené moduly kurzu,10.11.2020 10:35
student50,Zobrazené moduly kurzu,10.11.2020 10:35
student50,Bol zobrazený formulár pre riešenia zadania.,10.11.2020 10:35
student50,Zadanie bolo odoslané,10.11.2020 10:36
student50,Používateľ prijal prehlásenie o odovzdanom zadaní.,10.11.2020 10:36
student50,Aktualizované nastavenie splnenie aktivity kurzu,10.11.2020 10:36
student50,Bolo vytvorené riešenie zadania.,10.11.2020 10:36
student50,Súbor bol nahraný,10.11.2020 10:36
student50,Zobrazené moduly kurzu,10.11.2020 10:36
student50,Bol zobrazený stav riešenia zadania.,10.11.2020 10:36
student50,Kurz bol prehliadnutý,19.11.2020 14:53
student50,Zobrazené moduly kurzu,19.11.2020 14:53
student50,Aktualizované nastavenie splnenie aktivity kurzu,19.11.2020 14:53
student50,Zobrazené moduly kurzu,19.11.2020 14:53
student50,Zobrazené moduly kurzu,19.11.2020 14:53
student50,Kurz bol prehliadnutý,19.11.2020 14:54
student50,Kurz bol prehliadnutý,21.11.2020 12:21
student50,Zobrazené moduly kurzu,21.11.2020 12:21
student50,Zobrazené moduly kurzu,21.11.2020 12:21
student50,Kurz bol prehliadnutý,24.11.2020 10:02
student50,Zobrazené moduly kurzu,24.11.2020 10:02
student50,Kurz bol prehliadnutý,26.11.2020 18:55
student50,Zobrazené moduly kurzu,26.11.2020 18:55
student50,Zobrazené moduly kurzu,26.11.2020 18:55
student50,Kurz bol prehliadnutý,27.11.2020 13:09
student50,Zobrazené moduly kurzu,27.11.2020 13:10
student50,Zobrazené moduly kurzu,27.11.2020 13:10
student50,Kurz bol prehliadnutý,1.12.2020 13:37
student50,Zobrazené moduly kurzu,1.12.2020 13:37
student50,Aktualizované nastavenie splnenie aktivity kurzu,1.12.2020 13:46
student50,Zobrazené moduly kurzu,1.12.2020 13:46
student50,Kurz bol prehliadnutý,1.12.2020 13:46
student50,Aktualizované nastavenie splnenie aktivity kurzu,1.12.2020 13:46
student50,Zobrazené moduly kurzu,1.12.2020 13:46
student50,Aktualizované nastavenie splnenie aktivity kurzu,1.12.2020 13:46
student50,Zobrazené moduly kurzu,1.12.2020 13:46
student50,Kurz bol prehliadnutý,1.12.2020 13:47
student50,Aktualizované nastavenie splnenie aktivity kurzu,1.12.2020 13:49
student50,Zobrazené moduly kurzu,1.12.2020 13:49
student50,Zobrazené moduly kurzu,1.12.2020 13:49
student50,Zobrazené moduly kurzu,1.12.2020 13:49
student50,Zobrazené moduly kurzu,1.12.2020 13:49
student50,Bol zobrazený stav riešenia zadania.,1.12.2020 15:08
student50,Zobrazené moduly kurzu,1.12.2020 15:08
student50,Kurz bol prehliadnutý,4.12.2020 10:59
student50,Zobrazené moduly kurzu,4.12.2020 10:59
student50,Kurz bol prehliadnutý,11.12.2020 13:04
student50,Zobrazené moduly kurzu,11.12.2020 13:04
student50,Zobrazené moduly kurzu,11.12.2020 13:51
student50,Zobrazené moduly kurzu,11.12.2020 13:51
student50,Aktualizované nastavenie splnenie aktivity kurzu,11.12.2020 13:51
student50,Zobrazené moduly kurzu,11.12.2020 13:52
student50,Zobrazené moduly kurzu,11.12.2020 13:52
student50,Zobrazené moduly kurzu,11.12.2020 14:04
student50,Štatistika hodnotenia používateľa zobrazená,11.12.2020 14:05
student50,Kurz bol prehliadnutý,11.12.2020 14:05
student50,Zobrazené moduly kurzu,11.12.2020 14:05
student50,Bol zobrazený stav riešenia zadania.,11.12.2020 14:05
student50,Zobrazené moduly kurzu,11.12.2020 16:08
student50,Kurz bol prehliadnutý,12.12.2020 13:46
student50,Zobrazené moduly kurzu,12.12.2020 13:46
student50,Zobrazené moduly kurzu,12.12.2020 13:46
student50,Zobrazené moduly kurzu,12.12.2020 15:48
student50,Kurz bol prehliadnutý,13.12.2020 15:22
student50,Zobrazené moduly kurzu,13.12.2020 15:22
student50,Zobrazené moduly kurzu,13.12.2020 16:04
student50,Zobrazené moduly kurzu,13.12.2020 19:18
student50,Kurz bol prehliadnutý,14.12.2020 14:31
student50,Zobrazené moduly kurzu,14.12.2020 14:31
student50,Kurz bol prehliadnutý,14.12.2020 15:18
student50,Zobrazené moduly kurzu,14.12.2020 15:48
student50,Zobrazené moduly kurzu,14.12.2020 17:35
student50,Kurz bol prehliadnutý,14.12.2020 22:05
student50,Zobrazené moduly kurzu,14.12.2020 22:05
student50,Kurz bol prehliadnutý,14.12.2020 22:20
student50,Zobrazené moduly kurzu,14.12.2020 22:20
student50,Kurz bol prehliadnutý,18.12.2020 22:13
student50,Zobrazené moduly kurzu,18.12.2020 22:13
student50,Kurz bol prehliadnutý,19.12.2020 14:23
student50,Zobrazené moduly kurzu,19.12.2020 14:24
student50,Zobrazené moduly kurzu,19.12.2020 14:26
student50,Zobrazené moduly kurzu,19.12.2020 15:31
student50,Zobrazené moduly kurzu,19.12.2020 15:36
student50,Kurz bol prehliadnutý,19.12.2020 15:36
student50,Zobrazené moduly kurzu,19.12.2020 15:36
student50,Zobrazené moduly kurzu,19.12.2020 15:36
student50,Príspevok prezeraný,19.12.2020 15:41
student50,Práca bola odovzdaná.,19.12.2020 15:41
student50,Príspevok aktualizovaný,19.12.2020 15:41
student50,Príspevok vytvorený,19.12.2020 15:41
student50,Kurz bol prehliadnutý,19.12.2020 15:44
student50,Zobrazené moduly kurzu,19.12.2020 15:44
student50,Kurz bol prehliadnutý,20.12.2020 23:48
student50,Zobrazené moduly kurzu,20.12.2020 23:48
student50,Kurz bol prehliadnutý,20.12.2020 23:49
student50,Kurz bol prehliadnutý,22.12.2020 20:27
student50,Zobrazené moduly kurzu,22.12.2020 20:27
student50,Kurz bol prehliadnutý,25.12.2020 15:51
student50,Aktualizované nastavenie splnenie aktivity kurzu,25.12.2020 15:51
student50,Aktualizované nastavenie splnenie aktivity kurzu,25.12.2020 15:51
student50,Zobrazené moduly kurzu,25.12.2020 15:51
student50,Zobrazené moduly kurzu,25.12.2020 15:51
student50,Kurz bol prehliadnutý,27.12.2020 15:05
student50,Zobrazené moduly kurzu,27.12.2020 15:05
student50,Kurz bol prehliadnutý,2.1.2021 20:04
student50,Zobrazené moduly kurzu,2.1.2021 20:05
student50,Kurz bol prehliadnutý,2.1.2021 20:58
student50,Zobrazené moduly kurzu,2.1.2021 20:58
student50,Kurz bol prehliadnutý,3.1.2021 18:21
student50,Zobrazené moduly kurzu,3.1.2021 18:21
student50,Zobrazené moduly kurzu,3.1.2021 18:26
student50,Príspevok hodnotený,3.1.2021 19:06
student50,Príspevok znovu hodnotený,3.1.2021 19:26
student50,Príspevok znovu hodnotený,3.1.2021 19:38
student50,Príspevok hodnotený,3.1.2021 19:52
student50,Príspevok znovu hodnotený,3.1.2021 19:52
student50,Zobrazené moduly kurzu,3.1.2021 19:53
student50,Príspevok znovu hodnotený,3.1.2021 19:53
student50,Kurz bol prehliadnutý,7.1.2021 20:03
student50,Aktualizované nastavenie splnenie aktivity kurzu,7.1.2021 20:03
student50,Zobrazené moduly kurzu,7.1.2021 20:03
student50,Kurz bol prehliadnutý,7.1.2021 20:04
student50,Zobrazené moduly kurzu,7.1.2021 20:05
student50,Zobrazené moduly kurzu,7.1.2021 20:05
student50,Zobrazené moduly kurzu,7.1.2021 20:06
student50,Zobrazené moduly kurzu,7.1.2021 20:06
student50,Zobrazené moduly kurzu,8.1.2021 9:30
student50,Kurz bol prehliadnutý,8.1.2021 9:31
student50,Zobrazené moduly kurzu,8.1.2021 9:31
student50,Zobrazené moduly kurzu,8.1.2021 10:03
student50,Zobrazené moduly kurzu,8.1.2021 10:04
student50,Kurz bol prehliadnutý,8.1.2021 10:04
student50,Zobrazené moduly kurzu,8.1.2021 10:04
student50,Zip archív priečinka bol stiahnutý,8.1.2021 10:04
student50,Kurz bol prehliadnutý,8.1.2021 10:05
student50,Zobrazené moduly kurzu,8.1.2021 10:05
student50,Zobrazené moduly kurzu,8.1.2021 10:06
student50,Kurz bol prehliadnutý,12.1.2021 18:52
student50,Prístup k testu bol zablokovaný,12.1.2021 18:52
student50,Zobrazené moduly kurzu,12.1.2021 18:52
student50,Bol zobrazený stav riešenia zadania.,12.1.2021 18:52
student50,Zobrazené moduly kurzu,12.1.2021 18:52
student50,Zobrazené moduly kurzu,12.1.2021 18:52
student50,Zobrazené moduly kurzu,12.1.2021 18:52
student50,Príspevok prezeraný,12.1.2021 18:54
student50,Zobrazený používateľský profil,12.1.2021 18:54
student50,Príspevok prezeraný,12.1.2021 18:55
student50,Zobrazený používateľský profil,12.1.2021 18:55
student50,Zobrazené moduly kurzu,12.1.2021 18:55
student50,Zobrazené moduly kurzu,12.1.2021 18:57
student50,Príspevok prezeraný,12.1.2021 18:57
student50,Zobrazené moduly kurzu,12.1.2021 19:06
student50,Štatistika hodnotenia používateľa zobrazená,12.1.2021 19:06
student50,Kurz bol prehliadnutý,12.1.2021 19:27
student50,Zobrazené moduly kurzu,12.1.2021 19:27
student50,Príspevok prezeraný,12.1.2021 19:28
student50,Štatistika hodnotenia používateľa zobrazená,12.1.2021 21:00
student50,Kurz bol prehliadnutý,13.1.2021 13:32
student50,Zobrazené moduly kurzu,13.1.2021 13:32
student50,Kurz bol prehliadnutý,13.1.2021 13:39
student50,Zobrazené moduly kurzu,13.1.2021 14:05
